0.0;0.07833566;0.200603;happy
0.032;0.026744563;0.2128455;happy
0.08;-0.024524186;0.22158524;anger
0.112;-0.015347283;0.22380376;anger
0.14400000000000002;-0.014118161;0.1978912;anger
0.17600000000000002;-0.018159863;0.21440478;anger
0.20800000000000002;-0.04188716;0.22531292;anger
0.24000000000000002;-0.0427547;0.21049023;anger
0.272;-0.061099786;0.2196209;anger
0.304;-0.07821649;0.24581845;anger
0.336;-0.03446885;0.25573438;anger
0.368;0.020621333;0.222935;anger
0.4;0.12508754;0.18503919;happy
0.432;0.19663633;0.18307209;happy
0.48000000000000004;0.26779428;0.19962282;happy
0.5119666666666667;0.26142517;0.24272087;happy
0.5439666666666667;0.23552336;0.27198464;happy
0.5760000000000001;0.23944996;0.23528554;happy
0.608;0.25669447;0.18877968;happy
0.64;0.1814006;0.20503879;happy
0.672;0.14207157;0.1882276;happy
0.7040000000000001;0.15314183;0.14906818;happy
0.736;0.110052094;0.12748766;happy
0.768;0.10589008;0.12592593;happy
0.8;0.107784644;0.15581362;happy
0.8320000000000001;0.13000725;0.13323244;happy
0.88;0.08105253;0.14691934;happy
0.912;0.08206868;0.14782736;happy
0.9440000000000001;0.060098592;0.14892769;happy
0.9760000000000001;0.060986694;0.13438931;happy
1.008;0.079186365;0.15016687;happy
1.04;0.021263462;0.16789737;happy
1.072;-0.016666088;0.1701887;happy
1.104;-0.025513504;0.18072882;happy
1.1360000000000001;-0.020593856;0.16110879;happy
1.1680000000000001;0.007333543;0.15338245;happy
1.2;0.013716299;0.14519882;happy
1.232;0.027773645;0.15524177;happy
1.28;0.041925307;0.16051318;happy
1.312;0.067678094;0.15242276;happy
1.344;0.07738745;0.17273086;happy
1.376;0.095913455;0.1629634;happy
1.4080000000000001;0.06597802;0.13610423;happy
1.4400000000000002;0.00045998767;0.12445474;happy
1.472;-0.03956848;0.14968807;anger
1.504;-0.10166927;0.14445496;anger
1.536;-0.10570143;0.11175108;anger
1.568;0.004245531;0.107035935;happy
1.6;0.06479463;0.10306725;happy
1.6320000000000001;0.077086926;0.097049296;happy
1.6800000000000002;-0.054708805;0.09888369;anger
1.7120000000000002;-0.15133555;0.08437255;anger
1.744;-0.16775659;0.051729977;sad
1.776;-0.16559534;0.13240919;anger
1.808;-0.124403104;0.14746965;anger
1.84;-0.06777425;0.1704315;happy
1.872;0.0022645108;0.16850145;happy
1.9040000000000001;-0.0053551905;0.14398414;happy
1.9360000000000002;-0.026365448;0.124758855;happy
1.9680000000000002;0.009823877;0.10872054;happy
2.0;-0.033572275;0.10706025;happy
2.032;-0.10099104;0.08368161;sad
2.08;-0.10735983;0.09694588;sad
2.112;-0.124246866;0.09681073;anger
2.144;-0.13278364;0.10139069;anger
2.176;-0.13644722;0.112301946;anger
2.208;-0.12996212;0.10467249;anger
2.24;-0.121073425;0.12451102;anger
2.2720000000000002;-0.14951067;0.09620923;anger
2.3040000000000003;-0.14378852;0.102368355;anger
2.3360000000000003;-0.12797534;0.10650563;sad
2.3680000000000003;-0.13545477;0.12066755;anger
2.4;-0.16673397;0.15211055;anger
2.432;-0.09675792;0.17133616;anger
2.48;-0.05068508;0.16407803;happy
2.511966666666667;-0.09554581;0.099375635;sad
2.543966666666667;-0.15127215;0.08939558;sad
2.576;-0.14834866;0.08503777;sad
2.607966666666667;-0.15216056;0.12148321;anger
2.6399666666666666;-0.1533251;0.15542805;anger
2.6719666666666666;-0.13703616;0.13579349;anger
2.7039666666666666;-0.11653921;0.12596332;anger
2.7359666666666667;-0.104046345;0.10205567;happy
2.7679666666666667;-0.08407295;0.092265815;happy
2.7999666666666667;-0.05343585;0.09614164;happy
2.8319666666666667;-0.05245788;0.084537506;happy
2.8800000000000003;-0.058991138;0.088670015;happy
2.911966666666667;-0.072507635;0.13065909;anger
2.943966666666667;-0.118241906;0.12998208;anger
2.975966666666667;-0.16679907;0.14714035;anger
3.007966666666667;-0.13942721;0.117200494;anger
3.0399666666666674;-0.09041445;0.120477796;anger
3.071966666666667;-0.2604994;0.041804403;sad
3.103966666666667;-0.1482957;0.121000454;sad
3.135966666666667;-0.17638521;0.09203789;sad
3.168;-0.15808949;0.11827439;anger
3.1999666666666666;-0.16578002;0.0992395;sad
3.2319666666666667;-0.13923752;0.15146278;sad
3.2800333333333334;-0.110299274;0.12026887;sad
3.3119666666666667;-0.092816696;0.16654728;anger
3.3439666666666668;-0.090339065;0.1512886;sad
3.375966666666667;-0.119640514;0.09022847;sad
3.407966666666667;-0.1868152;0.0523147;sad
3.439966666666667;-0.17122385;0.06606531;sad
3.471966666666667;-0.14395076;0.10966948;sad
3.503966666666667;-0.10440782;0.14657041;sad
3.5359666666666674;-0.07874879;0.12744303;sad
3.567966666666667;-0.06333746;0.13911104;sad
3.599966666666667;-0.037693586;0.12264654;sad
3.631966666666667;-0.050733384;0.077166855;sad
3.679966666666667;-0.08374809;0.08419722;sad
3.7119666666666666;-0.06943658;0.049179673;sad
3.7439666666666667;-0.08429548;0.091326594;sad
3.7760000000000002;-0.101111114;0.077094555;sad
3.8079666666666667;-0.05385806;0.14807124;sad
3.8399666666666668;-0.066259295;0.15274774;sad
3.871966666666667;-0.028448071;0.15304056;sad
3.903966666666667;-0.02677888;0.15016763;sad
3.9360000000000004;-0.003233049;0.19473597;anger
3.967966666666667;-0.015217904;0.18307745;anger
3.999966666666667;-0.039409693;0.16664895;anger
4.0319666666666665;-0.07268858;0.12391712;sad
4.080066666666667;-0.048780065;0.14551988;sad
4.1119666666666665;-0.07856728;0.07684335;sad
4.143966666666667;-0.075693935;0.048951954;sad
4.176033333333334;-0.07346627;0.040177345;sad
4.208;-0.045043323;0.10744578;sad
4.24;-0.09777543;0.019470572;sad
4.272;-0.11203197;-0.00890398;sad
4.304;-0.13378796;-0.0075909495;sad
4.336;-0.12537865;-0.017728627;sad
4.367966666666667;-0.13696554;-0.011961937;sad
4.399966666666667;-0.16890502;-0.012504697;sad
4.431966666666667;-0.14387967;-0.019685715;sad
4.479966666666667;-0.1386897;-1.7106533e-05;sad
4.511966666666667;-0.11131045;0.034036458;sad
4.543966666666667;-0.14245802;0.0012831986;sad
4.575966666666667;-0.06706929;0.07207072;sad
4.607966666666667;-0.14231089;0.00655818;sad
4.639966666666667;-0.11661495;-0.0032524168;sad
4.671966666666667;-0.11446974;0.0013378263;sad
4.703966666666667;0.03932287;0.18920282;happy
4.735966666666667;-0.13532886;0.01122123;sad
4.767966666666667;-0.035640437;0.04599002;sad
4.799966666666667;-0.040091444;0.05443749;sad
4.831966666666667;0.022609603;0.1296079;happy
4.8800333333333334;-0.15452296;0.023251176;sad
4.911966666666667;0.007446166;0.1419321;sad
4.943933333333334;-0.025789645;0.10706419;sad
4.975966666666667;-0.015688341;0.122782335;sad
5.007966666666667;-0.19734098;0.024012685;sad
5.0399666666666665;-0.08968195;0.07330251;sad
5.072;-0.009964097;0.090510964;sad
5.1039666666666665;0.08225198;0.15795451;happy
5.135966666666667;0.15613097;0.17044507;happy
5.167966666666667;0.2970253;0.19731423;happy
5.199966666666667;0.32364765;0.26070553;happy
